mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_criterion,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
6.25932765007019,0.6643894280208722,0.17184624671936036,0.025943389862158276,800,20,8,0.7,0.75,8,gini,True,"{'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.75, 'max_depth': 8, 'criterion': 'gini', 'bootstrap': True}",0.5142434235410341,0.5615101000882841,0.5315054100410275,0.5199871926875077,0.4782462941533432,0.5210984841022392,0.026929314218603822,24,0.6894868159332707,0.677719448863399,0.6807065468061253,0.6898406381654353,0.6963938433457865,0.6868294586228034,0.006754088127555795
3.091609001159668,0.2987973670380905,0.08890886306762695,0.014838080147187722,400,20,8,0.85,0.5,10,gini,True,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.85, 'max_features': 0.5, 'max_depth': 10, 'criterion': 'gini', 'bootstrap': True}",0.5079668888497308,0.5687528267579515,0.5342596946101165,0.516178705176901,0.47580242718375576,0.520592108515691,0.030630858772551024,25,0.7365666956803535,0.7186575534110747,0.7233668074987051,0.7302791115730201,0.7419658759197937,0.7301672088165894,0.008472214886280879
2.2732035636901857,0.2666933145312101,0.0852585792541504,0.01402569941922084,400,10,2,,sqrt,6,gini,True,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 'sqrt', 'max_depth': 6, 'criterion': 'gini', 'bootstrap': True}",0.4984296100697911,0.5731399915352222,0.5410032453815502,0.5130706266225951,0.47559785375351915,0.5202482654725356,0.03391027975890335,26,0.6692591567223115,0.6736838833126503,0.6723713389495573,0.6807956955031584,0.6827967715231741,0.6757813692021702,0.00515609051493909
1.4489790439605712,0.06655260997502532,0.06576547622680665,0.025240820877722156,200,10,8,0.85,sqrt,8,log_loss,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_samples': 0.85, 'max_features': 'sqrt', 'max_depth': 8, 'criterion': 'log_loss', 'bootstrap': True}",0.515133569887656,0.5712864915355527,0.5348052843013814,0.5125253461760267,0.46729183376313965,0.5202085051327513,0.03378457241167394,27,0.6989588415416973,0.6902569165302177,0.6943651375605754,0.703521028999736,0.7069689607492686,0.698814177076299,0.0060282093569423
6.093533849716186,0.9437859422448694,0.1595163345336914,0.03046614129498421,800,5,8,0.85,0.75,5,gini,True,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_samples': 0.85, 'max_features': 0.75, 'max_depth': 5, 'criterion': 'gini', 'bootstrap': True}",0.5084225821261995,0.5627203926377111,0.5329757617342457,0.5194737084960313,0.47550956043328607,0.5198204010854948,0.028659915774701183,28,0.6009992231010926,0.6047701874820941,0.612496853316867,0.6152454533416355,0.6169401497611735,0.6100903734005726,0.006168287006153935
2.764357805252075,0.2584165115202469,0.10306968688964843,0.031772397588815206,400,20,4,,sqrt,10,entropy,True,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': None, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'bootstrap': True}",0.49975565948942036,0.5739483826814299,0.5419292099504669,0.5175271363320431,0.4654396733357856,0.5197200123578292,0.03683396231938454,29,0.7805769171389204,0.7730863760066036,0.7725002408892848,0.7829905860685009,0.7872915352083184,0.7792891310623256,0.005726444522048729
7.353556489944458,0.38162494388922535,0.13566880226135253,0.03609732050839533,800,20,8,,0.75,5,log_loss,True,"{'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 0.75, 'max_depth': 5, 'criterion': 'log_loss', 'bootstrap': True}",0.5114551686673959,0.557735524450677,0.5274397563802806,0.5257281177359956,0.47610585732317806,0.5196928849115056,0.026500450633190908,30,0.6005256407496934,0.6049208883255792,0.609384175119565,0.6148309682047097,0.6146699616876037,0.6088663268174302,0.005561669181508077
2.9442350387573244,0.20604964420457408,0.0989100456237793,0.015277740582355514,600,5,8,0.7,sqrt,4,entropy,True,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 4, 'criterion': 'entropy', 'bootstrap': True}",0.4834335427181609,0.566589227340628,0.5401011227290708,0.5235443947938687,0.4840133110568216,0.5195363197277101,0.03230556161370292,31,0.565838308592911,0.5704381911040892,0.5872614563278803,0.5838642894225717,0.5774191962264534,0.5769642883347812,0.00800282444091426
1.1624805450439453,0.13055801012886967,0.04147958755493164,0.006201089548837889,200,40,2,0.85,sqrt,5,gini,True,"{'n_estimators': 200, 'min_samples_split': 40, 'min_samples_leaf': 2, 'max_samples': 0.85, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'bootstrap': True}",0.48812025239772616,0.5720811261917684,0.5475444838797706,0.5164802596097507,0.47321661928697306,0.5194885482731978,0.03657109780633079,32,0.6021229418945844,0.6007722133996942,0.6150793916727917,0.6121180221625965,0.6155329383629525,0.6091251014985238,0.006391752460359492
3.1402823448181154,0.2096418120744104,0.10423173904418945,0.017198238195496558,600,20,8,0.7,sqrt,4,log_loss,True,"{'n_estimators': 600, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 4, 'criterion': 'log_loss', 'bootstrap': True}",0.4842391262650713,0.5678339527038826,0.5400546620630612,0.5202800254793766,0.4838179617012691,0.5192451456425321,0.032482259392601874,33,0.5660426232873642,0.5691487924705224,0.5862923430953275,0.5843849012517899,0.5767120412450697,0.5765161402700147,0.008018756634872283
